participant_id,domain,word,x_norm,y_norm,devnagri_word
72898,foods,Cheese,0.6059313130394541,0.476393171345136,Cheese
72898,foods,Egg,0.6863662957315495,0.7298761963579201,Egg
72898,foods,Ghee,0.5502034251921828,0.4009287768985098,घी
72898,foods,Milk,0.6674407048336611,0.277065559700795,Milk
72898,foods,butter,0.6725029646390458,0.4028637613715002,butter
72898,foods,buttermilk,0.6239568725882684,0.3447900162554595,buttermilk
72898,foods,lost,0.3487233945224589,0.7260062274119392,lost
73233,animals,baagh,0.579994678059567,0.3012309920347574,बाघ
73233,animals,bakri,0.2407369576438967,0.4209510016895969,बकरी
73233,animals,bhed,0.1828758782747397,0.4228819695872556,भेड़
73233,animals,bhediya,0.6007447128083307,0.4402606806661839,भेड़िया
73233,animals,bhes,0.2423994683363807,0.2741974414675356,भैंस
73233,animals,billi,0.4056585030159725,0.3379193820902727,बिल्ली
73233,animals,cheetah,0.6571226243013033,0.3533671252715423,चीता
73233,animals,gaay,0.2410607731363442,0.335988414192614,गाय
73233,animals,gadha,0.297915343270255,0.4866039102099928,गधा
73233,animals,ghoda,0.3030578216627763,0.4248129374849143,घोड़ा
73233,animals,hiran,0.3098995774774689,0.2741974414675356,हिरन
73233,animals,kutta,0.3480968653963429,0.3417813178855901,कुत्ता
73233,animals,lomdi,0.5159593435935946,0.3050929278300748,लोमड़ी
73233,animals,oont,0.1823101268561972,0.3437122857832488,ऊंट
73233,animals,sher,0.5705489963953674,0.3610909968621771,शेर
73233,animals,suar,0.1839699166429352,0.2664735698769008,सुअर
73233,body-parts,aanhkein,0.4118741993167174,0.1718561428916244,आंखें
73233,body-parts,baal,0.4301075641710388,0.038619357953174,बाल
73233,body-parts,daant,0.4659619484902872,0.3630219647598359,दांत
73233,body-parts,gaal,0.3720816749821657,0.2915761525464639,गाल
